"","PolicyID","AggClaimAmount","ClaimNb","Exposure","Power","CarAge","DriverAge","Brand","Gas","Region","Density","LogAggClaimAmount","LogDensity","CatDriverAge","CatCarAge","powerF"
"6831",151958,859,1,0.75,"f",8,52,"Renault, Nissan or Citroen","Diesel","R24",91,6.75576892198425,4.51085950651685,2,3,"DEF"
"6832",151968,1104,1,0.75,"f",8,72,"Renault, Nissan or Citroen","Diesel","R24",91,7.00669522683704,4.51085950651685,2,3,"DEF"
"6833",151980,953,1,1,"h",16,41,"other","Diesel","R24",105,6.8596149036542,4.65396035015752,3,5,"GH"
"6834",152002,617,1,1,"f",14,57,"Renault, Nissan or Citroen","Diesel","R11",8884,6.42486902390539,9.09200718501432,2,4,"DEF"
"6835",152032,1366,1,0.76,"h",19,64,"Renault, Nissan or Citroen","Diesel","R24",91,7.21964204013074,4.51085950651685,2,5,"GH"
"6836",152039,870,1,1,"e",12,48,"Renault, Nissan or Citroen","Regular","R24",50,6.76849321164863,3.91202300542815,2,4,"DEF"
"6837",152050,1184,1,0.55,"f",10,42,"Renault, Nissan or Citroen","Diesel","R24",50,7.07665381544395,3.91202300542815,3,4,"DEF"
"6838",152054,2593,1,1,"e",9,47,"Renault, Nissan or Citroen","Regular","R24",91,7.86057078553866,4.51085950651685,2,3,"DEF"
"6839",152060,1877,1,1,"e",9,54,"Opel, General Motors or Ford","Diesel","R11",27000,7.53743003658651,10.2035921449865,2,3,"DEF"
"6840",152069,1165,1,1,"d",19,44,"Renault, Nissan or Citroen","Regular","R24",91,7.0604763659998,4.51085950651685,2,5,"DEF"
"6841",152083,1158,1,1,"f",1,72,"Renault, Nissan or Citroen","Regular","R24",50,7.05444965813294,3.91202300542815,2,2,"DEF"
"6842",152109,1213,1,0.11,"d",22,40,"Renault, Nissan or Citroen","Regular","R24",1313,7.10085190894405,7.1800698743028,3,5,"DEF"
"6843",152110,583,1,0.44,"d",17,40,"Renault, Nissan or Citroen","Regular","R24",1313,6.36818718635049,7.1800698743028,3,5,"DEF"
"6844",152113,1187,1,1,"f",2,42,"Volkswagen, Audi, Skoda or Seat","Diesel","R11",27000,7.07918439460967,10.2035921449865,3,2,"DEF"
"6845",152126,643,1,0.26,"e",17,22,"Renault, Nissan or Citroen","Regular","R24",91,6.46614472423762,4.51085950651685,5,5,"DEF"
"6846",152135,210265,2,0.16,"d",13,21,"Renault, Nissan or Citroen","Diesel","R24",37,12.2561239189289,3.61091791264422,5,4,"DEF"
"6847",152146,1195,1,0.85,"h",21,73,"Fiat","Regular","R11",2925,7.08590146436561,7.98104975966596,2,5,"GH"
"6848",152165,303,1,0.13,"e",15,58,"Opel, General Motors or Ford","Diesel","R24",30,5.71373280550937,3.40119738166216,2,5,"DEF"
"6849",152179,1325,1,1,"g",5,48,"Renault, Nissan or Citroen","Diesel","R24",91,7.18916773842032,4.51085950651685,2,3,"GH"
"6850",152183,1173,1,1,"h",19,52,"other","Diesel","R24",37,7.06731984865348,3.61091791264422,2,5,"GH"
"6851",152196,1157,1,0.56,"j",0,31,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",91,7.05358572719368,4.51085950651685,3,1,"other"
"6852",152253,1278,1,1,"d",4,24,"Renault, Nissan or Citroen","Regular","R24",252,7.15305163493748,5.52942908751142,4,2,"DEF"
"6853",152299,80,1,0.85,"e",10,55,"Renault, Nissan or Citroen","Diesel","R24",252,4.38202663467388,5.52942908751142,2,4,"DEF"
"6854",152317,1175,1,0.99,"d",11,33,"Renault, Nissan or Citroen","Regular","R24",2044,7.06902342657826,7.6226639513236,3,4,"DEF"
"6855",152321,87,1,0.89,"e",10,39,"Opel, General Motors or Ford","Diesel","R24",46,4.46590811865458,3.8286413964891,3,4,"DEF"
"6856",152334,327,1,0.28,"f",9,28,"Renault, Nissan or Citroen","Diesel","R24",3866,5.78996017089725,8.25997565976828,3,3,"DEF"
"6857",152339,554,1,1,"f",8,46,"Renault, Nissan or Citroen","Diesel","R24",45,6.31716468674728,3.80666248977032,2,3,"DEF"
"6858",152409,154,1,0.16,"e",8,42,"Fiat","Regular","R24",72,5.03695260241363,4.27666611901606,3,3,"DEF"
"6859",152411,167,1,1,"o",10,40,"Opel, General Motors or Ford","Regular","R24",71,5.11799381241676,4.26267987704132,3,4,"other"
"6860",152415,2391,2,1,"e",1,68,"Renault, Nissan or Citroen","Diesel","R24",46,7.77946696745832,3.8286413964891,2,2,"DEF"
"6861",152430,1178,1,1,"f",9,22,"Renault, Nissan or Citroen","Diesel","R24",45,7.07157336421153,3.80666248977032,5,3,"DEF"
"6862",152500,1095,1,0.91,"g",1,41,"Mercedes, Chrysler or BMW","Diesel","R24",29,6.9985096422506,3.36729582998647,3,2,"GH"
"6863",152544,1174,1,1,"i",17,44,"Renault, Nissan or Citroen","Regular","R11",8884,7.06817200038804,9.09200718501432,2,5,"other"
"6864",152565,1373,1,0.3,"l",9,39,"Opel, General Motors or Ford","Regular","R11",1957,7.22475340576797,7.57916796739608,3,3,"other"
"6865",152605,1117,1,0.29,"e",16,64,"Volkswagen, Audi, Skoda or Seat","Regular","R11",13719,7.0184017990692,9.52653701232616,2,5,"DEF"
"6866",152634,239,1,1,"g",5,62,"Renault, Nissan or Citroen","Diesel","R24",44,5.47646355193151,3.78418963391826,2,3,"GH"
"6867",152638,2314,2,0.75,"d",17,21,"Renault, Nissan or Citroen","Regular","R24",1313,7.74673290775362,7.1800698743028,5,5,"DEF"
"6868",152647,1165,1,1,"k",12,65,"Renault, Nissan or Citroen","Regular","R24",155,7.0604763659998,5.04342511691925,2,4,"other"
"6869",152648,758,1,1,"g",8,33,"Mercedes, Chrysler or BMW","Diesel","R24",1313,6.63068338564237,7.1800698743028,3,3,"GH"
"6870",152689,1135,1,0.18,"e",8,42,"Japanese (except Nissan) or Korean","Diesel","R72",2906,7.0343879299155,7.97453284413023,3,3,"DEF"
"6871",152696,1988,1,0.08,"h",2,33,"Renault, Nissan or Citroen","Regular","R24",26,7.59488438721652,3.25809653802148,3,2,"GH"
"6872",152729,1176,1,0.24,"f",6,27,"Renault, Nissan or Citroen","Regular","R24",38,7.06987412845857,3.63758615972639,3,3,"DEF"
"6873",152730,595,1,0.75,"f",6,27,"Renault, Nissan or Citroen","Regular","R24",38,6.38856140554563,3.63758615972639,3,3,"DEF"
"6874",152740,2829,1,1,"h",8,53,"Renault, Nissan or Citroen","Diesel","R24",59,7.94767857130157,4.07753744390572,2,3,"GH"
"6875",152761,840,1,0.11,"h",12,27,"Fiat","Regular","R24",4116,6.73340189183736,8.32263709695394,3,4,"GH"
"6876",152804,1144,1,1,"d",4,47,"Volkswagen, Audi, Skoda or Seat","Regular","R11",13520,7.04228617193974,9.51192534959696,2,2,"DEF"
"6877",152812,1162,1,0.85,"h",3,45,"Fiat","Diesel","R24",1313,7.05789793741186,7.1800698743028,2,2,"GH"
"6878",152823,83,1,1,"g",13,22,"Opel, General Motors or Ford","Regular","R24",29,4.4188406077966,3.36729582998647,5,4,"GH"
"6879",152840,512,1,0.08,"f",12,45,"Renault, Nissan or Citroen","Regular","R24",1313,6.23832462503951,7.1800698743028,2,4,"DEF"
"6880",152898,296,1,1,"g",2,48,"Renault, Nissan or Citroen","Regular","R53",473,5.69035945432406,6.15909538849193,2,2,"GH"
"6881",152907,1181,1,0.21,"f",13,45,"Fiat","Regular","R53",473,7.07411681619736,6.15909538849193,2,4,"DEF"
"6882",152911,37,1,0.75,"g",11,67,"Renault, Nissan or Citroen","Regular","R53",473,3.61091791264422,6.15909538849193,2,4,"GH"
"6883",152915,8335,1,0.36,"e",5,77,"Renault, Nissan or Citroen","Regular","R53",473,9.02821879518489,6.15909538849193,1,3,"DEF"
"6884",152934,1141,1,1,"e",13,50,"Opel, General Motors or Ford","Diesel","R53",125,7.03966034986208,4.8283137373023,2,4,"DEF"
"6885",152942,63,1,0.31,"f",2,39,"Renault, Nissan or Citroen","Diesel","R11",2201,4.14313472639153,7.69666708152646,3,2,"DEF"
"6886",152960,1109,1,0.75,"e",1,60,"Renault, Nissan or Citroen","Diesel","R53",58,7.01121398735037,4.06044301054642,2,2,"DEF"
"6887",152968,901,1,1,"f",10,30,"Renault, Nissan or Citroen","Diesel","R53",473,6.80350525760834,6.15909538849193,3,4,"DEF"
"6888",152977,415,1,1,"j",13,41,"Volkswagen, Audi, Skoda or Seat","Regular","R53",1602,6.0282785202307,7.3790081276283,3,4,"other"
"6889",152984,1179,1,0.41,"j",9,32,"Opel, General Motors or Ford","Regular","R53",473,7.07242190053737,6.15909538849193,3,3,"other"
"6890",153001,673,1,1,"f",1,32,"Renault, Nissan or Citroen","Diesel","R53",125,6.51174532964473,4.8283137373023,3,2,"DEF"
"6891",153010,1777,2,0.4,"j",12,29,"other","Diesel","R53",190,7.48268182815465,5.24702407216049,3,4,"other"
"6892",153019,949,1,0.86,"h",6,45,"Renault, Nissan or Citroen","Diesel","R53",262,6.85540879860993,5.5683445037611,2,3,"GH"
"6893",153033,803,1,1,"e",3,48,"Volkswagen, Audi, Skoda or Seat","Regular","R53",139,6.68835471394676,4.93447393313069,2,2,"DEF"
"6894",153057,1206,1,1,"g",3,58,"Volkswagen, Audi, Skoda or Seat","Regular","R53",412,7.09506437728713,6.02102334934953,2,2,"GH"
"6895",153064,1221,1,1,"e",6,44,"Renault, Nissan or Citroen","Regular","R53",440,7.1074254741107,6.08677472691231,2,3,"DEF"
"6896",153144,980,1,1,"i",6,30,"Renault, Nissan or Citroen","Regular","R24",27,6.88755257166462,3.29583686600433,3,3,"other"
"6897",153188,1142,1,1,"d",5,46,"Fiat","Regular","R24",182,7.04053639021596,5.2040066870768,2,3,"DEF"
"6898",153214,1149,1,1,"f",4,78,"Renault, Nissan or Citroen","Diesel","R24",13,7.04664727784876,2.56494935746154,1,2,"DEF"
"6899",153243,502,1,0.5,"e",16,32,"Renault, Nissan or Citroen","Diesel","R24",11,6.21860011969173,2.39789527279837,3,5,"DEF"
"6900",153275,44,1,1,"g",6,47,"Renault, Nissan or Citroen","Diesel","R24",182,3.78418963391826,5.2040066870768,2,3,"GH"
"6901",153326,1170,1,1,"f",9,36,"Renault, Nissan or Citroen","Diesel","R24",14,7.0647590277918,2.63905732961526,3,3,"DEF"
"6902",153342,181,1,1,"f",5,37,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",182,5.19849703126583,5.2040066870768,3,3,"DEF"
"6903",153362,76,1,1,"e",1,32,"Renault, Nissan or Citroen","Diesel","R24",1398,4.33073334028633,7.24279792279376,3,2,"DEF"
"6904",153398,1195,1,1,"d",9,44,"Renault, Nissan or Citroen","Diesel","R24",1313,7.08590146436561,7.1800698743028,2,3,"DEF"
"6905",153445,248,1,1,"d",7,39,"Renault, Nissan or Citroen","Regular","R24",78,5.51342874616498,4.35670882668959,3,3,"DEF"
"6906",153457,1167,1,1,"f",9,68,"Renault, Nissan or Citroen","Diesel","R53",4087,7.06219163228656,8.31556648356428,2,3,"DEF"
"6907",153481,1166,1,1,"e",7,79,"Renault, Nissan or Citroen","Regular","R53",355,7.06133436691044,5.87211778947542,1,3,"DEF"
"6908",153538,4078,1,0.99,"e",18,62,"Renault, Nissan or Citroen","Regular","R53",440,8.3133619511344,6.08677472691231,2,5,"DEF"
"6909",153546,1193,1,1,"d",9,76,"Renault, Nissan or Citroen","Diesel","R53",37,7.08422642209792,3.61091791264422,1,3,"DEF"
"6910",153554,1209,1,0.63,"d",17,70,"Renault, Nissan or Citroen","Regular","R53",355,7.09754885061479,5.87211778947542,2,5,"DEF"
"6911",153577,1209,1,1,"f",9,63,"Renault, Nissan or Citroen","Diesel","R53",355,7.09754885061479,5.87211778947542,2,3,"DEF"
"6912",153579,656,1,1,"d",14,48,"Renault, Nissan or Citroen","Regular","R53",55,6.48616078894409,4.00733318523247,2,4,"DEF"
"6913",153620,1176,1,1,"g",13,46,"Opel, General Motors or Ford","Regular","R24",1193,7.06987412845857,7.08422642209792,2,4,"GH"
"6914",153623,1247,1,0.98,"e",13,36,"Renault, Nissan or Citroen","Regular","R24",119,7.12849594568004,4.77912349311153,3,4,"DEF"
"6915",153632,1193,1,1,"d",15,62,"Renault, Nissan or Citroen","Regular","R24",60,7.08422642209792,4.0943445622221,2,5,"DEF"
"6916",153662,1177,1,1,"g",4,43,"Opel, General Motors or Ford","Regular","R24",3866,7.07072410726028,8.25997565976828,2,2,"GH"
"6917",153680,1022,1,0.47,"e",7,39,"Renault, Nissan or Citroen","Regular","R24",70,6.92951677076365,4.24849524204936,3,3,"DEF"
"6918",153701,181,1,1,"e",11,34,"Volkswagen, Audi, Skoda or Seat","Regular","R72",1287,5.19849703126583,7.16006920759613,3,4,"DEF"
"6919",153707,1201,1,1,"i",2,40,"Mercedes, Chrysler or BMW","Diesel","R24",581,7.09090982207998,6.36475075685191,3,2,"other"
"6920",153718,5694,1,0.82,"g",4,68,"Renault, Nissan or Citroen","Regular","R24",3866,8.64716826783798,8.25997565976828,2,2,"GH"
"6921",153764,2470,1,0.91,"f",4,78,"Renault, Nissan or Citroen","Diesel","R31",37,7.81197342962202,3.61091791264422,1,2,"DEF"
"6922",153784,415,1,0.91,"g",17,44,"Renault, Nissan or Citroen","Regular","R31",183,6.0282785202307,5.20948615284142,2,5,"GH"
"6923",153807,135,1,1,"d",10,33,"other","Regular","R31",2885,4.90527477843843,7.9672801789422,3,4,"DEF"
"6924",153817,42,1,0.6,"d",9,45,"Opel, General Motors or Ford","Regular","R31",2885,3.73766961828337,7.9672801789422,2,3,"DEF"
"6925",153836,1191,1,0.49,"g",1,36,"Renault, Nissan or Citroen","Diesel","R31",3490,7.0825485693553,8.15765701519647,3,2,"GH"
"6926",153845,666,1,1,"f",8,31,"Opel, General Motors or Ford","Diesel","R31",211,6.50128967054039,5.35185813347607,3,3,"DEF"
"6927",153861,1146,1,0.76,"f",9,55,"Renault, Nissan or Citroen","Diesel","R31",24,7.04403289727469,3.17805383034795,2,3,"DEF"
"6928",153868,2300,1,0.67,"d",6,76,"Renault, Nissan or Citroen","Regular","R72",127,7.74066440191724,4.84418708645859,1,3,"DEF"
"6929",153871,1150,1,0.89,"f",1,27,"Renault, Nissan or Citroen","Regular","R31",2606,7.0475172213573,7.86557175768479,3,2,"DEF"
"6930",153893,1217,1,1,"f",3,68,"Renault, Nissan or Citroen","Diesel","R72",2620,7.10414409298753,7.87092959675514,2,2,"DEF"
"6931",153912,1522,1,1,"d",7,75,"Fiat","Regular","R72",83,7.32778053842163,4.4188406077966,1,3,"DEF"
"6932",153921,1124,1,0.88,"e",1,45,"Renault, Nissan or Citroen","Diesel","R72",190,7.02464903045364,5.24702407216049,2,2,"DEF"
"6933",153978,1160,1,1,"g",2,75,"Mercedes, Chrysler or BMW","Diesel","R72",74,7.05617528410041,4.30406509320417,1,2,"GH"
"6934",154034,1164,1,0.51,"f",15,51,"Opel, General Motors or Ford","Regular","R53",3021,7.05961762829138,8.01334318138667,2,5,"DEF"
"6935",154038,1213,1,0.45,"j",14,45,"Renault, Nissan or Citroen","Diesel","R53",139,7.10085190894405,4.93447393313069,2,4,"other"
"6936",154044,1227,1,1,"f",5,50,"Opel, General Motors or Ford","Regular","R25",796,7.11232744471091,6.67959918584438,2,3,"DEF"
"6937",154046,1135,1,1,"e",6,73,"Opel, General Motors or Ford","Regular","R72",2498,7.0343879299155,7.82324569068552,2,3,"DEF"
"6938",154051,1157,2,1,"g",7,51,"Renault, Nissan or Citroen","Diesel","R72",13,7.05358572719368,2.56494935746154,2,3,"GH"
"6939",154086,1134,1,1,"i",16,37,"other","Diesel","R72",288,7.0335064842877,5.66296048013595,3,5,"other"
"6940",154108,1299,1,1,"e",12,61,"Opel, General Motors or Ford","Diesel","R72",4348,7.1693500166706,8.3774712482411,2,4,"DEF"
"6941",154121,73,1,0.75,"g",8,61,"Opel, General Motors or Ford","Regular","R72",67,4.29045944114839,4.20469261939097,2,3,"GH"
"6942",154156,1160,1,0.51,"e",3,34,"Opel, General Motors or Ford","Regular","R72",1535,7.05617528410041,7.3362856600213,3,2,"DEF"
"6943",154158,1211,1,1,"m",4,41,"Opel, General Motors or Ford","Regular","R72",1410,7.09920174355309,7.25134498337221,3,2,"other"
"6944",154181,1390,1,1,"g",4,52,"Opel, General Motors or Ford","Diesel","R72",91,7.23705902612474,4.51085950651685,2,2,"GH"
"6945",154208,1142,1,1,"e",6,57,"Opel, General Motors or Ford","Diesel","R72",3857,7.04053639021596,8.25764495820823,2,3,"DEF"
"6946",154218,1187,1,1,"f",7,25,"Renault, Nissan or Citroen","Diesel","R72",1287,7.07918439460967,7.16006920759613,4,3,"DEF"
"6947",154224,4154,1,0.42,"h",12,34,"Opel, General Motors or Ford","Regular","R72",277,8.33182700443606,5.62401750618734,3,4,"GH"
"6948",154257,1205,1,1,"d",8,81,"Renault, Nissan or Citroen","Regular","R72",4348,7.09423484592476,8.3774712482411,1,3,"DEF"
"6949",154307,1348,1,0.17,"e",3,31,"Renault, Nissan or Citroen","Diesel","R11",27000,7.20637729147225,10.2035921449865,3,2,"DEF"
"6950",154311,1236,1,0.59,"j",12,60,"Renault, Nissan or Citroen","Regular","R11",27000,7.11963563801764,10.2035921449865,2,4,"other"
"6951",154314,281,1,1,"f",6,60,"Japanese (except Nissan) or Korean","Regular","R11",27000,5.63835466933375,10.2035921449865,2,3,"DEF"
"6952",154328,1159,1,1,"g",3,41,"Opel, General Motors or Ford","Regular","R72",263,7.05531284333975,5.57215403217776,3,2,"GH"
"6953",154393,1105,1,1,"h",14,32,"Renault, Nissan or Citroen","Diesel","R72",149,7.00760061395185,5.00394630594546,3,4,"GH"
"6954",154401,497,1,1,"e",12,41,"Volkswagen, Audi, Skoda or Seat","Diesel","R72",373,6.20859002609663,5.92157841964382,3,4,"DEF"
"6955",154413,1164,1,1,"f",4,33,"Volkswagen, Audi, Skoda or Seat","Diesel","R11",4478,7.05961762829138,8.4069317971587,3,2,"DEF"
"6956",154436,1205,1,1,"e",1,53,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",2648,7.09423484592476,7.8815599170569,2,2,"DEF"
"6957",154525,711,1,1,"e",13,33,"Renault, Nissan or Citroen","Diesel","R53",98,6.56667242980324,4.58496747867057,3,4,"DEF"
"6958",154530,1140,1,1,"e",13,52,"Renault, Nissan or Citroen","Diesel","R53",461,7.03878354138854,6.13339804299665,2,4,"DEF"
"6959",154533,1146,1,1,"d",7,80,"Renault, Nissan or Citroen","Regular","R53",3021,7.04403289727469,8.01334318138667,1,3,"DEF"
"6960",154537,1173,1,1,"i",3,71,"Fiat","Regular","R53",262,7.06731984865348,5.5683445037611,2,2,"other"
"6961",154562,344,1,0.24,"i",13,28,"Renault, Nissan or Citroen","Regular","R53",32,5.8406416573734,3.46573590279973,3,4,"other"
"6962",154605,575,1,1,"f",9,48,"Renault, Nissan or Citroen","Diesel","R74",6,6.35437004079735,1.79175946922805,2,3,"DEF"
"6963",154606,1465,1,1,"g",10,60,"Renault, Nissan or Citroen","Diesel","R24",1313,7.28961052145117,7.1800698743028,2,4,"GH"
"6964",154626,418,1,1,"g",13,44,"Volkswagen, Audi, Skoda or Seat","Regular","R74",213,6.03548143252476,5.36129216570943,2,4,"GH"
"6965",154629,4971,1,1,"g",3,52,"Mercedes, Chrysler or BMW","Diesel","R74",213,8.51137630609467,5.36129216570943,2,2,"GH"
"6966",154644,1418,1,1,"e",10,40,"Renault, Nissan or Citroen","Regular","R74",25,7.25700270709207,3.2188758248682,3,4,"DEF"
"6967",154647,1145,1,0.48,"f",12,52,"Renault, Nissan or Citroen","Diesel","R74",213,7.04315991598834,5.36129216570943,2,4,"DEF"
"6968",154654,1202,1,1,"e",12,36,"Volkswagen, Audi, Skoda or Seat","Regular","R74",235,7.09174211509515,5.45958551414416,3,4,"DEF"
"6969",154656,1140,1,1,"g",5,62,"Renault, Nissan or Citroen","Diesel","R74",213,7.03878354138854,5.36129216570943,2,3,"GH"
"6970",154657,1184,1,1,"f",11,43,"Renault, Nissan or Citroen","Diesel","R74",243,7.07665381544395,5.49306144334055,2,4,"DEF"
"6971",154658,2022,1,1,"f",1,47,"Renault, Nissan or Citroen","Diesel","R74",8,7.61184239958042,2.07944154167984,2,2,"DEF"
"6972",154689,1205,1,1,"d",12,67,"Renault, Nissan or Citroen","Regular","R52",22,7.09423484592476,3.09104245335832,2,4,"DEF"
"6973",154691,41,1,0.29,"g",13,59,"Renault, Nissan or Citroen","Regular","R74",25,3.71357206670431,3.2188758248682,2,4,"GH"
"6974",154719,1210,1,1,"g",2,37,"Fiat","Diesel","R74",213,7.09837563859079,5.36129216570943,3,2,"GH"
"6975",154743,375,1,0.9,"g",4,39,"Renault, Nissan or Citroen","Diesel","R31",60,5.92692602597041,4.0943445622221,3,2,"GH"
"6976",154769,2274,1,0.64,"g",9,55,"Mercedes, Chrysler or BMW","Diesel","R23",123,7.72929567431048,4.81218435537242,2,3,"GH"
"6977",154780,4172,1,1,"e",3,44,"Volkswagen, Audi, Skoda or Seat","Regular","R31",817,8.33615081612066,6.70563909486,2,2,"DEF"
"6978",154787,1149,1,0.89,"g",2,63,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",60,7.04664727784876,4.0943445622221,2,2,"GH"
"6979",154793,1222,1,1,"f",6,46,"Volkswagen, Audi, Skoda or Seat","Regular","R31",115,7.10824413973154,4.74493212836325,2,3,"DEF"
"6980",154817,577,1,0.38,"f",4,25,"Renault, Nissan or Citroen","Diesel","R31",135,6.3578422665081,4.90527477843843,4,2,"DEF"
"6981",154823,1131,1,1,"f",2,38,"Renault, Nissan or Citroen","Diesel","R31",817,7.03085747611612,6.70563909486,3,2,"DEF"
"6982",154832,1142,1,1,"f",3,63,"Renault, Nissan or Citroen","Diesel","R31",61,7.04053639021596,4.11087386417331,2,2,"DEF"
"6983",154850,197,1,0.75,"g",6,39,"Renault, Nissan or Citroen","Diesel","R31",135,5.28320372873799,4.90527477843843,3,3,"GH"
"6984",154867,2043,2,1,"f",1,68,"Renault, Nissan or Citroen","Diesel","R31",2365,7.62217459481762,7.76853330092603,2,2,"DEF"
"6985",154890,1197,1,0.33,"g",13,51,"Renault, Nissan or Citroen","Diesel","R31",817,7.08757370555797,6.70563909486,2,4,"GH"
"6986",154892,5597,1,0.03,"e",4,58,"Renault, Nissan or Citroen","Regular","R31",416,8.62998601889136,6.03068526026126,2,2,"DEF"
"6987",154939,2133,1,0.15,"f",7,29,"Renault, Nissan or Citroen","Regular","R53",158,7.66528471847135,5.06259503302697,3,3,"DEF"
"6988",154951,59,1,0.66,"g",5,46,"Renault, Nissan or Citroen","Regular","R24",149,4.07753744390572,5.00394630594546,2,3,"GH"
"6989",154981,1203,1,1,"e",7,35,"Opel, General Motors or Ford","Diesel","R24",1313,7.09257371597468,7.1800698743028,3,3,"DEF"
"6990",154990,39027,1,0.11,"e",10,40,"Renault, Nissan or Citroen","Regular","R24",16,10.5720089932697,2.77258872223978,3,4,"DEF"
"6991",155019,4509,3,0.76,"g",5,27,"Renault, Nissan or Citroen","Diesel","R24",1313,8.41383067842108,7.1800698743028,3,3,"GH"
"6992",155059,105,1,1,"f",9,43,"Renault, Nissan or Citroen","Diesel","R24",37,4.65396035015752,3.61091791264422,2,3,"DEF"
"6993",155071,1241,1,1,"l",10,58,"other","Regular","R52",1457,7.12367278520461,7.2841348061952,2,4,"other"
"6994",155111,1433,2,1,"e",6,22,"Renault, Nissan or Citroen","Regular","R52",204,7.26752542782817,5.31811999384422,5,3,"DEF"
"6995",155134,1164,1,0.12,"d",4,53,"other","Regular","R52",851,7.05961762829138,6.74641212857337,2,2,"DEF"
"6996",155137,79,1,0.73,"f",5,29,"Renault, Nissan or Citroen","Diesel","R52",522,4.36944785246702,6.25766758788264,3,3,"DEF"
"6997",155165,1145,1,0.7,"g",1,39,"Renault, Nissan or Citroen","Diesel","R52",204,7.04315991598834,5.31811999384422,3,2,"GH"
"6998",155190,797,1,1,"m",7,43,"Mercedes, Chrysler or BMW","Diesel","R52",4128,6.68085467879022,8.3255483071614,2,3,"other"
